,name,x,y,cog,color,link
PP_0101,PP_0101,106134.0,0.0007506531340298,Inorganic ion transport and metabolism,#8b4513,
PP_0103,PP_0103,108810.0,-0.0022425031123172,Energy production and conversion,#708090,
PP_0104,ctaD,109981.0,-0.0031624986377986,Energy production and conversion,#708090,
PP_0105,PP_0105,111580.0,0.0031858867683174,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0106,PP_0106,112163.0,0.0013478737266159,Energy production and conversion,#708090,
PP_0107,PP_0107,113337.0,-0.0041468676313767,Function unknown,#0000ff,
PP_0108,PP_0108,114043.0,0.0018519510263471,Function unknown,#0000ff,
PP_0109,PP_0109,114634.0,-0.0029551084828663,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0110,PP_0110,115698.0,0.0037466825938891,Coenzyme transport and metabolism,#d3d3d3,
PP_0111,PP_0111,116588.0,0.0001072336840585,Function unknown,#0000ff,
PP_0112,metQ,117314.0,-0.006482800872058,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0113,metI,118149.0,-0.0042542283731993,Inorganic ion transport and metabolism,#8b4513,
PP_0114,metN,118820.0,0.0061077684910233,Inorganic ion transport and metabolism,#8b4513,
PP_0115,katE,120055.0,-0.0015232770319549,Energy production and conversion,#708090,
PP_0116,PP_0116,122251.0,0.0038700686836689,No COG annotation,#00bfbf,
PP_0117,znuB,123085.0,-0.0052172460590614,Inorganic ion transport and metabolism,#8b4513,
PP_0118,znuC,123860.0,-0.0017720950704436,Inorganic ion transport and metabolism,#8b4513,
PP_0119,PP_0119,124630.0,-0.0149624290533937,Transcription,#daa520,
PP_0120,PP_0120,125182.0,-0.0088921096998503,Inorganic ion transport and metabolism,#8b4513,
PP_0122,PP_0122,127160.0,-0.0016101801668422,Function unknown,#0000ff,
PP_0123,polA,127523.0,0.0106556759526859,"Replication, recombination and repair",#00ff00,
PP_0125,PP_0125,131475.0,0.0076796390835011,Energy production and conversion,#708090,
PP_0126,cc,131809.0,0.0058483983689373,Energy production and conversion,#708090,
PP_0127,dsbA,132578.0,-0.0232156162627832,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0128,PP_0128,133223.0,-0.0010778123798152,"Replication, recombination and repair",#00ff00,
PP_0129,PP_0129,134105.0,0.0017559769037731,Signal transduction mechanisms,#000000,
PP_0130,amiD,136116.0,0.0025958120924684,Defense mechanisms,#90ee90,
PP_0131,PP_0131,137100.0,-0.000200759218082,Signal transduction mechanisms,#000000,
PP_0132,kinB,138722.0,-0.0006100585212156,Signal transduction mechanisms,#000000,
PP_0133,algB,140500.0,-0.0001023319727192,Signal transduction mechanisms,#000000,
PP_0134,PP_0134,142057.0,0.0007329961426408,Function unknown,#0000ff,
PP_0135,PP_0135,143387.0,-0.0071460426402311,No COG annotation,#00bfbf,
PP_0136,PP_0136,143551.0,-0.0023689448198629,Function unknown,#0000ff,
PP_0137,gltP,144767.0,0.0071734978764516,Energy production and conversion,#708090,
PP_0138,PP_0138,146243.0,0.0039941199862926,Function unknown,#0000ff,
PP_0139,PP_0139,147454.0,0.000722599536585,Function unknown,#0000ff,
PP_0140,PP_0140,148086.0,0.0043403635595224,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0141,PP_0141,149028.0,0.0002938313169491,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0142,PP_0142,149816.0,0.0058137126023107,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0143,PP_0143,151081.0,-0.002120529356258,Function unknown,#0000ff,
PP_0144,PP_0144,152200.0,-0.0016357286376732,Function unknown,#0000ff,
PP_0145,yjbB,153637.0,0.0031264864367069,Inorganic ion transport and metabolism,#8b4513,
PP_0146,ygdQ,155578.0,0.0020348461118844,Inorganic ion transport and metabolism,#8b4513,
PP_0147,citN,156418.0,7.349399604787849e-05,Energy production and conversion,#708090,
PP_0148,PP_0148,157990.0,0.0012369774124991,Function unknown,#0000ff,
PP_0149,PP_0149,158433.0,-0.0006013249007117,Function unknown,#0000ff,
PP_0150,PP_0150,160385.0,-0.0085019579732555,Function unknown,#0000ff,
PP_0151,PP_0151,160742.0,-0.0032424741790448,Function unknown,#0000ff,
PP_0152,PP_0152,161125.0,0.0161735034686582,Function unknown,#0000ff,
PP_0153,PP_0153,161751.0,0.0028310738295383,Function unknown,#0000ff,
PP_0154,scpC,162340.0,0.002769931786695,Energy production and conversion,#708090,
PP_0155,pntB,164020.0,-0.0031641893602418,Energy production and conversion,#708090,
PP_0156,pntAA,165785.0,-0.0062235319879602,Energy production and conversion,#708090,
PP_0157,gcdR,167326.0,-0.0013376523596878,Transcription,#daa520,
PP_0158,gcdH,168404.0,0.0011353656706826,Energy production and conversion,#708090,
PP_0159,PP_0159,169599.0,0.0017957745026064,Energy production and conversion,#708090,
PP_0160,PP_0160,182076.0,-0.002266469511787,Inorganic ion transport and metabolism,#8b4513,
PP_0161,PP_0161,184656.0,0.0019054711164886,Inorganic ion transport and metabolism,#8b4513,
PP_0162,PP_0162,185617.0,-0.0038042644971037,Transcription,#daa520,
PP_0163,PP_0163,186227.0,-0.0016974910577769,Transcription,#daa520,
PP_0164,PP_0164,187189.0,0.0016161022862523,Function unknown,#0000ff,
PP_0165,PP_0165,187892.0,0.0093926884716392,Signal transduction mechanisms,#000000,
PP_0166,PP_0166,189995.0,0.0027098894311773,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0167,paxB,191361.0,0.0063548518708226,Defense mechanisms,#90ee90,
PP_0168,PP_0168,194495.0,0.0028687992520514,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0169,PP_0169,221229.0,-0.0005945683352702,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0170,PP_0170,222146.0,-0.0023958858702996,Inorganic ion transport and metabolism,#8b4513,
PP_0171,PP_0171,223172.0,-0.0007748540593642,Inorganic ion transport and metabolism,#8b4513,
PP_0172,PP_0172,224050.0,-0.0018934227524762,Inorganic ion transport and metabolism,#8b4513,
PP_0173,PP_0173,225031.0,-0.0030491349299206,Transcription,#daa520,
PP_0174,PP_0174,225775.0,-0.0051857809121636,Function unknown,#0000ff,
PP_0176,PP_0176,227175.0,-0.0005179146438466,Function unknown,#0000ff,
PP_0177,PP_0177,229259.0,-0.0132187213932768,Function unknown,#0000ff,
PP_0178,PP_0178,229468.0,1.7355875141206097e-05,Defense mechanisms,#90ee90,
PP_0179,PP_0179,230340.0,-0.0055772682057914,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0180,PP_0180,231902.0,0.00128386701391,Inorganic ion transport and metabolism,#8b4513,
PP_0181,PP_0181,233875.0,-0.0059417475498567,Function unknown,#0000ff,
PP_0182,PP_0182,234190.0,-0.0078720469764168,No COG annotation,#00bfbf,
PP_0183,PP_0183,234641.0,-0.0018220781850465,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0185,algR,237120.0,-0.0014485516412705,Transcription,#daa520,
PP_0188,PP_0188,239706.0,-0.0060948574096948,Coenzyme transport and metabolism,#d3d3d3,
PP_0189,PP_0189,240830.0,-0.0050743950437748,Coenzyme transport and metabolism,#d3d3d3,
PP_0190,PP_0190,242291.0,-0.0033523892866053,Energy production and conversion,#708090,
PP_0191,algQ,243029.0,-0.0001923979010517,Transcription,#daa520,
PP_0192,fkl,243508.0,-0.004555678914566,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0194,algP,244325.0,0.0048590647749719,Function unknown,#0000ff,
PP_0195,PP_0195,245293.0,0.0052428309513477,Function unknown,#0000ff,
PP_0196,yheS,245823.0,-0.0017000236753524,Function unknown,#0000ff,
PP_0197,PP_0197,247733.0,-0.0069640930524663,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0198,PP_0198,248420.0,-0.0031541953982015,Amino acid transport and metabolism,#ff0000,
PP_0199,qmcA,249101.0,-0.0014338063722082,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0200,nfeD,249856.0,0.0012358062366264,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0201,PP_0201,251268.0,-0.0023536024202541,Function unknown,#0000ff,
PP_0202,PP_0202,252778.0,-0.0025732699918336,Signal transduction mechanisms,#000000,
PP_0203,PP_0203,253386.0,0.0011667355883997,Amino acid transport and metabolism,#ff0000,
PP_0204,PP_0204,255569.0,-0.0027232904467928,Transcription,#daa520,
PP_0205,PP_0205,256315.0,-0.0004318907723151,Energy production and conversion,#708090,
PP_0206,PP_0206,258102.0,-0.0120153108282725,Energy production and conversion,#708090,
PP_0207,PP_0207,258467.0,0.0041090362151253,Inorganic ion transport and metabolism,#8b4513,
PP_0208,PP_0208,259889.0,0.0023010724383789,Inorganic ion transport and metabolism,#8b4513,
PP_0209,tauB-I,260671.0,-0.0096652948403805,Inorganic ion transport and metabolism,#8b4513,
PP_0210,PP_0210,261519.0,0.0003002783322247,Energy production and conversion,#708090,
PP_0211,PP_0211,262484.0,-0.0014450281169123,Function unknown,#0000ff,
PP_0213,gabD-I,263250.0,-0.0025094959435577,Energy production and conversion,#708090,
PP_0214,gabT,264875.0,-0.0171635177023317,Amino acid transport and metabolism,#ff0000,
PP_0215,PP_0215,266291.0,0.0015533283764957,Signal transduction mechanisms,#000000,
PP_0216,PP_0216,267641.0,-0.0019457838293476,Signal transduction mechanisms,#000000,
PP_0217,desA,268769.0,0.0002887681034877,Lipid transport and metabolism,#87cefa,
PP_0218,PP_0218,270100.0,0.0068642794161791,Signal transduction mechanisms,#000000,
PP_0219,metP,272024.0,-0.0019584427908973,Inorganic ion transport and metabolism,#8b4513,
PP_0220,metNB,272658.0,0.0069782421413288,Inorganic ion transport and metabolism,#8b4513,
PP_0221,PP_0221,273769.0,-0.0010620545779214,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0222,PP_0222,274562.0,0.0005471462478909,Energy production and conversion,#708090,
PP_0223,PP_0223,275947.0,-0.001822630506923,Lipid transport and metabolism,#87cefa,
PP_0224,PP_0224,277264.0,-0.0030786514967088,Lipid transport and metabolism,#87cefa,
PP_0225,sctC,278819.0,0.0033389603479446,Amino acid transport and metabolism,#ff0000,
PP_0226,sctS,279580.0,0.0020783085070809,Inorganic ion transport and metabolism,#8b4513,
PP_0227,fliY,280245.0,-0.0034260271186189,Amino acid transport and metabolism,#ff0000,
PP_0228,PP_0228,281348.0,-0.0019597453214922,Amino acid transport and metabolism,#ff0000,
PP_0229,betT-II,282550.0,-0.0015965848782106,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0231,tauC,285498.0,0.0008419260803927,Inorganic ion transport and metabolism,#8b4513,
PP_0232,tauB-II,286334.0,0.0114444361877332,Inorganic ion transport and metabolism,#8b4513,
PP_0233,tauA,287136.0,-0.0033355197729927,Inorganic ion transport and metabolism,#8b4513,
PP_0234,oprE,288582.0,0.0009376645544107,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0235,PP_0235,290082.0,-0.0036097978101878,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0236,ssuE,290940.0,-0.0096686337561003,Function unknown,#0000ff,
PP_0237,ssuA,291619.0,0.0046596438779444,Inorganic ion transport and metabolism,#8b4513,
PP_0238,ssuD,292644.0,-0.0015308547560022,Energy production and conversion,#708090,
PP_0239,ssuC,293803.0,-0.0019464595436689,Inorganic ion transport and metabolism,#8b4513,
PP_0240,ssuB,294597.0,0.0121428490552782,Inorganic ion transport and metabolism,#8b4513,
PP_0241,PP_0241,295437.0,0.0007214748021771,Coenzyme transport and metabolism,#d3d3d3,
PP_0242,PP_0242,295794.0,0.0014642100045098,Transcription,#daa520,
PP_0244,PP_0244,298157.0,-0.001007506973221,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0245,yhgF,298540.0,0.0006523469869958,Transcription,#daa520,
PP_0246,ompR,301082.0,0.0031452121299629,Transcription,#daa520,
PP_0247,envZ,301836.0,0.0059328351114663,Signal transduction mechanisms,#000000,
PP_0248,rimK,303247.0,-0.0055432190335377,Nucleotide transport and metabolism,#add8e6,
PP_0249,PP_0249,304149.0,-0.0044163432102478,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0250,hslR,304741.0,-0.0153077781674291,"Translation, ribosomal structure and biogenesis",#d2691e,
PP_0251,PP_0251,305171.0,0.0103463390881195,Lipid transport and metabolism,#87cefa,
PP_0254,PP_0254,308854.0,0.0045013703021324,Function unknown,#0000ff,
PP_0255,PP_0255,309351.0,0.0025713564013498,No COG annotation,#00bfbf,
PP_0256,PP_0256,310030.0,-0.000747638502403,Energy production and conversion,#708090,
PP_0257,fdhD,312381.0,0.0009086254454809,Energy production and conversion,#708090,
PP_0258,ygaU,313387.0,-0.0048771182673498,Function unknown,#0000ff,
PP_0259,yrfG,313878.0,0.0051530329908724,Function unknown,#0000ff,
PP_0260,nudE,314605.0,-0.0138911296057467,"Replication, recombination and repair",#00ff00,
PP_0261,cysQ,315186.0,-0.0080340557580898,Inorganic ion transport and metabolism,#8b4513,
PP_0262,PP_0262,316069.0,-0.0021081230312525,"Secondary metabolites biosynthesis, transport, and catabolism",#f4a460,
PP_0263,dctD-I,316524.0,0.0023026124558569,Signal transduction mechanisms,#000000,
PP_0264,PP_0264,317927.0,0.0019021304880199,Signal transduction mechanisms,#000000,
PP_0265,rmlC,319784.0,-0.0009763648090605,Carbohydrate transport and metabolism,#ffc0cb,
PP_0266,aguA,320607.0,0.0025707360422325,Amino acid transport and metabolism,#ff0000,
PP_0267,PP_0267,322171.0,-0.0004616120387771,Inorganic ion transport and metabolism,#8b4513,
PP_0268,oprQ,324715.0,-0.0010565705635814,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0269,PP_0269,326065.0,-0.0017492710133997,Amino acid transport and metabolism,#ff0000,
PP_0270,PP_0270,327882.0,0.0040540186932067,Signal transduction mechanisms,#000000,
PP_0271,gltR-I,329251.0,0.0056448739045621,Transcription,#daa520,
PP_0272,PP_0272,330111.0,0.0022001756780279,Inorganic ion transport and metabolism,#8b4513,
PP_0273,PP_0273,332474.0,0.006930046750473,Function unknown,#0000ff,
PP_0274,PP_0274,333257.0,-0.0263741002542568,Transcription,#daa520,
PP_0275,PP_0275,334150.0,-0.0008444340024847,Transcription,#daa520,
PP_0278,PP_0278,335916.0,0.001091820988676,No COG annotation,#00bfbf,
PP_0279,PP_0279,336545.0,0.0021118224960562,Function unknown,#0000ff,
PP_0280,PP_0280,337879.0,-0.0101991212028042,Inorganic ion transport and metabolism,#8b4513,
PP_0281,PP_0281,338568.0,-0.008404172448242,Inorganic ion transport and metabolism,#8b4513,
PP_0282,artJ,339315.0,-0.0015429184785477,Amino acid transport and metabolism,#ff0000,
PP_0283,aotP,340079.0,0.005371440959089,Amino acid transport and metabolism,#ff0000,
PP_0284,gabP-I,341484.0,0.0011186962299696,Amino acid transport and metabolism,#ff0000,
PP_0286,mutY,344535.0,-0.0017384437204376,"Replication, recombination and repair",#00ff00,
PP_0287,PP_0287,345599.0,0.0086395346753928,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0288,PP_0288,348114.0,0.0008964180659757,Inorganic ion transport and metabolism,#8b4513,
PP_0289,hisB,349955.0,-0.0007291550684595,Amino acid transport and metabolism,#ff0000,
PP_0290,hisH,350588.0,-0.019915779350776,Amino acid transport and metabolism,#ff0000,
PP_0291,PP_0291,351227.0,0.0180828627886582,Function unknown,#0000ff,
PP_0292,hisA,351515.0,0.0054968039118749,Amino acid transport and metabolism,#ff0000,
PP_0294,cbcV,353151.0,-0.0075873651618344,Amino acid transport and metabolism,#ff0000,
PP_0295,cbcW,354326.0,0.0004064801764184,Inorganic ion transport and metabolism,#8b4513,
PP_0296,cbcX,355256.0,0.0029205654927325,Amino acid transport and metabolism,#ff0000,
PP_0297,tdcG-I,356656.0,-0.0016881053435008,Amino acid transport and metabolism,#ff0000,
PP_0298,gbdR,358534.0,0.0004336778885369,Transcription,#daa520,
PP_0299,PP_0299,359760.0,0.0044582581703121,No COG annotation,#00bfbf,
PP_0300,PP_0300,360350.0,-0.0012035866228362,Function unknown,#0000ff,
PP_0301,PP_0301,362036.0,0.0021137818014414,Lipid transport and metabolism,#87cefa,
PP_0302,lcdH,362517.0,0.0005303827015015,Energy production and conversion,#708090,
PP_0303,PP_0303,363649.0,0.0084493653518254,Function unknown,#0000ff,
PP_0304,caiX,364657.0,0.0079847440265611,Amino acid transport and metabolism,#ff0000,
PP_0305,cdhR,365734.0,-0.0115877131420871,Transcription,#daa520,
PP_0306,PP_0306,367388.0,-0.0016669595841321,No COG annotation,#00bfbf,
PP_0307,PP_0307,368219.0,0.0069196499343845,Function unknown,#0000ff,
PP_0308,PP_0308,368921.0,-0.0019751569478343,Amino acid transport and metabolism,#ff0000,
PP_0309,PP_0309,369974.0,0.0014031052507553,Function unknown,#0000ff,
PP_0310,dgcA,370520.0,0.0033882498128032,Energy production and conversion,#708090,
PP_0311,dgcB,372759.0,0.007632397152872,Energy production and conversion,#708090,
PP_0312,PP_0312,374711.0,0.0001041535583322,Energy production and conversion,#708090,
PP_0313,PP_0313,375954.0,-0.0025702020109925,Energy production and conversion,#708090,
PP_0314,PP_0314,377326.0,0.0020451177785441,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0315,gbcA,378122.0,0.0025770977658355,Inorganic ion transport and metabolism,#8b4513,
PP_0316,gbcB,379704.0,0.0087878386479206,Energy production and conversion,#708090,
PP_0317,PP_0317,380919.0,0.0044427728046502,Cell motility,#da70d6,
PP_0319,PP_0319,383038.0,0.0117978437642752,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0320,PP_0320,383523.0,0.0031487844820459,Cell motility,#da70d6,
PP_0321,ltaE,385495.0,0.002729708585464,Amino acid transport and metabolism,#ff0000,
PP_0322,glyA-I,386861.0,0.0011476584647824,Amino acid transport and metabolism,#ff0000,
PP_0323,soxB,388130.0,-0.0013278929797996,Amino acid transport and metabolism,#ff0000,
PP_0324,soxD,389395.0,0.0010881504893473,Amino acid transport and metabolism,#ff0000,
PP_0325,soxA,389727.0,-0.0033458001636109,Energy production and conversion,#708090,
PP_0326,soxG,392816.0,-0.0096450928063646,Amino acid transport and metabolism,#ff0000,
PP_0327,purU-I,393460.0,-0.0026559539154042,Nucleotide transport and metabolism,#add8e6,
PP_0328,fdhA,394619.0,0.0024170469456543,Energy production and conversion,#708090,
PP_0329,PP_0329,396022.0,-0.0026964734820227,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0330,PP_0330,397139.0,-0.0030961512018595,Function unknown,#0000ff,
PP_0331,PP_0331,397735.0,-0.0004367355836229,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0332,PP_0332,398696.0,0.0016593441383719,Lipid transport and metabolism,#87cefa,
PP_0333,PP_0333,399765.0,0.0060757900775671,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0335,PP_0335,401902.0,-0.0047386060551473,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0336,msrA,402529.0,-0.0033714319897613,"Post-translational modification, protein turnover, and chaperones",#ff00ff,
PP_0337,PP_0337,403366.0,-0.0026811846574436,Signal transduction mechanisms,#000000,
PP_0340,glnE,411047.0,-0.0015950371311358,Coenzyme transport and metabolism,#d3d3d3,
PP_0345,PP_0345,418218.0,0.0081228085435377,Transcription,#daa520,
PP_0346,PP_0346,418949.0,0.0013817249658071,Transcription,#daa520,
PP_0348,PP_0348,421161.0,0.0001501686081115,No COG annotation,#00bfbf,
PP_0349,PP_0349,424197.0,0.0003774552792497,Function unknown,#0000ff,
PP_0350,PP_0350,425366.0,-0.0003128059271263,Inorganic ion transport and metabolism,#8b4513,
PP_0351,PP_0351,428050.0,-0.0031889298168152,Inorganic ion transport and metabolism,#8b4513,
PP_0352,PP_0352,429003.0,0.0030311755038818,Transcription,#daa520,
PP_0353,PP_0353,429669.0,-0.0020243838347012,"Replication, recombination and repair",#00ff00,
PP_0354,PP_0354,430376.0,0.0089417047120521,Signal transduction mechanisms,#000000,
PP_0355,PP_0355,432406.0,-0.0092949826298036,Signal transduction mechanisms,#000000,
PP_0356,glcB,433022.0,-0.0045376459772621,Coenzyme transport and metabolism,#d3d3d3,
PP_0357,PP_0357,435649.0,0.005058705375557,Amino acid transport and metabolism,#ff0000,
PP_0358,PP_0358,436400.0,-0.0011519023554748,Function unknown,#0000ff,
PP_0359,rdoA,437352.0,0.0004016254601323,Nucleotide transport and metabolism,#add8e6,
PP_0360,modR,438425.0,-0.0046672418363889,Transcription,#daa520,
PP_0361,PP_0361,439239.0,0.0049700088735573,Function unknown,#0000ff,
PP_0362,bioB,440060.0,-0.0069585634395435,Coenzyme transport and metabolism,#d3d3d3,
PP_0363,bioF,441120.0,0.0010709469558935,Coenzyme transport and metabolism,#d3d3d3,
PP_0364,bioH,442285.0,0.0022066251144782,Function unknown,#0000ff,
PP_0365,bioC,443009.0,0.0019745821982859,Coenzyme transport and metabolism,#d3d3d3,
PP_0366,bioD,443838.0,-0.0011264960258303,Coenzyme transport and metabolism,#d3d3d3,
PP_0367,PP_0367,444692.0,-0.0013992644031255,No COG annotation,#00bfbf,
PP_0368,PP_0368,445315.0,-0.0165542446232812,Energy production and conversion,#708090,
PP_0369,PP_0369,447422.0,-0.0015870418010643,Signal transduction mechanisms,#000000,
PP_0370,PP_0370,448830.0,5.192113383061643e-06,Energy production and conversion,#708090,
